step,x,y,new_color,ant_dx,ant_dy
12861,31,150,0,0,-1
12862,31,149,0,-1,0
12863,30,149,1,0,-1
12864,30,148,1,1,0
12865,31,148,0,0,-1
12866,31,147,0,-1,0
12867,30,147,0,0,1
12868,30,148,0,1,0
12869,31,148,1,0,1
12870,31,149,1,-1,0
12871,30,149,0,0,1
12872,30,150,0,1,0
12873,31,150,1,0,1
12874,31,151,1,-1,0
12875,30,151,1,0,-1
12876,30,150,1,1,0
12877,31,150,0,0,-1
12878,31,149,0,-1,0
12879,30,149,1,0,-1
12880,30,148,1,1,0
12881,31,148,0,0,-1
12882,31,147,1,1,0
12883,32,147,0,0,-1
12884,32,146,0,-1,0
12885,31,146,1,0,-1
12886,31,145,0,-1,0
12887,30,145,0,0,1
12888,30,146,1,-1,0
12889,29,146,0,0,1
12890,29,147,1,-1,0
12891,28,147,0,0,1
12892,28,148,0,1,0
12893,29,148,1,0,1
12894,29,149,1,-1,0
12895,28,149,1,0,-1
12896,28,148,1,1,0
12897,29,148,0,0,-1
12898,29,147,0,-1,0
12899,28,147,1,0,-1
12900,28,146,0,-1,0
12901,27,146,0,0,1
12902,27,147,1,-1,0
12903,26,147,1,0,-1
12904,26,146,1,1,0
12905,27,146,1,0,1
12906,27,147,0,1,0
12907,28,147,0,0,-1
12908,28,146,1,1,0
12909,29,146,1,0,1
12910,29,147,1,-1,0
12911,28,147,1,0,-1
12912,28,146,0,-1,0
12913,27,146,0,0,1
12914,27,147,1,-1,0
12915,26,147,0,0,1
12916,26,148,1,-1,0
12917,25,148,1,0,-1
12918,25,147,1,1,0
12919,26,147,1,0,1
12920,26,148,0,1,0
12921,27,148,1,0,1
12922,27,149,0,1,0
12923,28,149,0,0,-1
12924,28,148,0,-1,0
12925,27,148,0,0,1
12926,27,149,1,-1,0
12927,26,149,1,0,-1
12928,26,148,1,1,0
12929,27,148,1,0,1
12930,27,149,0,1,0
12931,28,149,1,0,1
12932,28,150,1,-1,0
12933,27,150,0,0,1
12934,27,151,1,-1,0
12935,26,151,1,0,-1
12936,26,150,1,1,0
12937,27,150,1,0,1
12938,27,151,0,1,0
12939,28,151,0,0,-1
12940,28,150,0,-1,0
12941,27,150,0,0,1
12942,27,151,1,-1,0
12943,26,151,0,0,1
12944,26,152,1,-1,0
12945,25,152,1,0,-1
12946,25,151,1,1,0
12947,26,151,1,0,1
12948,26,152,0,1,0
12949,27,152,1,0,1
12950,27,153,1,-1,0
12951,26,153,1,0,-1
12952,26,152,1,1,0
12953,27,152,0,0,-1
12954,27,151,0,-1,0
12955,26,151,0,0,1
12956,26,152,0,1,0
12957,27,152,1,0,1
12958,27,153,0,1,0
12959,28,153,1,0,1
12960,28,154,1,-1,0
12961,27,154,1,0,-1
12962,27,153,1,1,0
12963,28,153,0,0,-1
12964,28,152,1,1,0
12965,29,152,0,0,-1
12966,29,151,0,-1,0
12967,28,151,1,0,-1
12968,28,150,1,1,0
12969,29,150,0,0,-1
12970,29,149,0,-1,0
12971,28,149,0,0,1
12972,28,150,0,1,0
12973,29,150,1,0,1
12974,29,151,1,-1,0
12975,28,151,0,0,1
12976,28,152,0,1,0
12977,29,152,1,0,1
12978,29,153,1,-1,0
12979,28,153,1,0,-1
12980,28,152,1,1,0
12981,29,152,0,0,-1
12982,29,151,0,-1,0
12983,28,151,1,0,-1
12984,28,150,1,1,0
12985,29,150,0,0,-1
12986,29,149,1,1,0
12987,30,149,0,0,-1
12988,30,148,0,-1,0
12989,29,148,1,0,-1
12990,29,147,0,-1,0
12991,28,147,0,0,1
12992,28,148,1,-1,0
12993,27,148,0,0,1
12994,27,149,1,-1,0
12995,26,149,0,0,1
12996,26,150,0,1,0
12997,27,150,1,0,1
12998,27,151,1,-1,0
12999,26,151,1,0,-1
13000,26,150,1,1,0
13001,27,150,0,0,-1
13002,27,149,0,-1,0
13003,26,149,1,0,-1
13004,26,148,0,-1,0
13005,25,148,0,0,1
13006,25,149,1,-1,0
13007,24,149,1,0,-1
13008,24,148,1,1,0
13009,25,148,1,0,1
13010,25,149,0,1,0
13011,26,149,0,0,-1
13012,26,148,1,1,0
13013,27,148,1,0,1
13014,27,149,1,-1,0
13015,26,149,1,0,-1
13016,26,148,0,-1,0
13017,25,148,0,0,1
13018,25,149,1,-1,0
13019,24,149,0,0,1
13020,24,150,1,-1,0
13021,23,150,1,0,-1
13022,23,149,1,1,0
13023,24,149,1,0,1
13024,24,150,0,1,0
13025,25,150,1,0,1
13026,25,151,0,1,0
13027,26,151,0,0,-1
13028,26,150,0,-1,0
13029,25,150,0,0,1
13030,25,151,1,-1,0
13031,24,151,1,0,-1
13032,24,150,1,1,0
13033,25,150,1,0,1
13034,25,151,0,1,0
13035,26,151,1,0,1
13036,26,152,1,-1,0
13037,25,152,0,0,1
13038,25,153,1,-1,0
13039,24,153,1,0,-1
13040,24,152,1,1,0
13041,25,152,1,0,1
13042,25,153,0,1,0
13043,26,153,0,0,-1
13044,26,152,0,-1,0
13045,25,152,0,0,1
13046,25,153,1,-1,0
13047,24,153,0,0,1
13048,24,154,1,-1,0
13049,23,154,1,0,-1
13050,23,153,1,1,0
13051,24,153,1,0,1
13052,24,154,0,1,0
13053,25,154,1,0,1
13054,25,155,1,-1,0
13055,24,155,1,0,-1
13056,24,154,1,1,0
13057,25,154,0,0,-1
13058,25,153,0,-1,0
13059,24,153,0,0,1
13060,24,154,0,1,0
13061,25,154,1,0,1
13062,25,155,0,1,0
13063,26,155,1,0,1
13064,26,156,1,-1,0
13065,25,156,1,0,-1
13066,25,155,1,1,0
13067,26,155,0,0,-1
13068,26,154,1,1,0
13069,27,154,0,0,-1
13070,27,153,0,-1,0
13071,26,153,1,0,-1
13072,26,152,1,1,0
13073,27,152,0,0,-1
13074,27,151,0,-1,0
13075,26,151,0,0,1
13076,26,152,0,1,0
13077,27,152,1,0,1
13078,27,153,1,-1,0
13079,26,153,0,0,1
13080,26,154,0,1,0
13081,27,154,1,0,1
13082,27,155,1,-1,0
13083,26,155,1,0,-1
13084,26,154,1,1,0
13085,27,154,0,0,-1
13086,27,153,0,-1,0
13087,26,153,1,0,-1
13088,26,152,1,1,0
13089,27,152,0,0,-1
13090,27,151,1,1,0
13091,28,151,0,0,-1
13092,28,150,0,-1,0
13093,27,150,1,0,-1
13094,27,149,0,-1,0
13095,26,149,0,0,1
13096,26,150,1,-1,0
13097,25,150,0,0,1
13098,25,151,1,-1,0
13099,24,151,0,0,1
13100,24,152,0,1,0
13101,25,152,1,0,1
13102,25,153,1,-1,0
13103,24,153,1,0,-1
13104,24,152,1,1,0
13105,25,152,0,0,-1
13106,25,151,0,-1,0
13107,24,151,1,0,-1
13108,24,150,0,-1,0
13109,23,150,0,0,1
13110,23,151,1,-1,0
13111,22,151,1,0,-1
13112,22,150,1,1,0
13113,23,150,1,0,1
13114,23,151,0,1,0
13115,24,151,0,0,-1
13116,24,150,1,1,0
13117,25,150,1,0,1
13118,25,151,1,-1,0
13119,24,151,1,0,-1
13120,24,150,0,-1,0
13121,23,150,0,0,1
13122,23,151,1,-1,0
13123,22,151,0,0,1
13124,22,152,1,-1,0
13125,21,152,1,0,-1
13126,21,151,1,1,0
13127,22,151,1,0,1
13128,22,152,0,1,0
13129,23,152,1,0,1
13130,23,153,0,1,0
13131,24,153,0,0,-1
13132,24,152,0,-1,0
13133,23,152,0,0,1
13134,23,153,1,-1,0
13135,22,153,1,0,-1
13136,22,152,1,1,0
13137,23,152,1,0,1
13138,23,153,0,1,0
13139,24,153,1,0,1
13140,24,154,1,-1,0
13141,23,154,0,0,1
13142,23,155,1,-1,0
13143,22,155,1,0,-1
13144,22,154,1,1,0
13145,23,154,1,0,1
13146,23,155,0,1,0
13147,24,155,0,0,-1
13148,24,154,0,-1,0
13149,23,154,0,0,1
13150,23,155,1,-1,0
13151,22,155,0,0,1
13152,22,156,1,-1,0
13153,21,156,1,0,-1
13154,21,155,1,1,0
13155,22,155,1,0,1
13156,22,156,0,1,0
13157,23,156,1,0,1
13158,23,157,1,-1,0
13159,22,157,1,0,-1
13160,22,156,1,1,0
13161,23,156,0,0,-1
13162,23,155,0,-1,0
13163,22,155,0,0,1
13164,22,156,0,1,0
13165,23,156,1,0,1
13166,23,157,0,1,0
13167,24,157,1,0,1
13168,24,158,1,-1,0
13169,23,158,1,0,-1
13170,23,157,1,1,0
13171,24,157,0,0,-1
13172,24,156,1,1,0
13173,25,156,0,0,-1
13174,25,155,0,-1,0
13175,24,155,1,0,-1
13176,24,154,1,1,0
13177,25,154,0,0,-1
13178,25,153,0,-1,0
13179,24,153,0,0,1
13180,24,154,0,1,0
13181,25,154,1,0,1
13182,25,155,1,-1,0
13183,24,155,0,0,1
13184,24,156,0,1,0
13185,25,156,1,0,1
13186,25,157,1,-1,0
13187,24,157,1,0,-1
13188,24,156,1,1,0
13189,25,156,0,0,-1
13190,25,155,0,-1,0
13191,24,155,1,0,-1
13192,24,154,1,1,0
13193,25,154,0,0,-1
13194,25,153,1,1,0
13195,26,153,0,0,-1
13196,26,152,0,-1,0
13197,25,152,1,0,-1
13198,25,151,0,-1,0
13199,24,151,0,0,1
13200,24,152,1,-1,0
13201,23,152,0,0,1
13202,23,153,1,-1,0
13203,22,153,0,0,1
13204,22,154,0,1,0
13205,23,154,1,0,1
13206,23,155,1,-1,0
13207,22,155,1,0,-1
13208,22,154,1,1,0
13209,23,154,0,0,-1
13210,23,153,0,-1,0
13211,22,153,1,0,-1
13212,22,152,0,-1,0
13213,21,152,0,0,1
13214,21,153,1,-1,0
13215,20,153,1,0,-1
13216,20,152,1,1,0
13217,21,152,1,0,1
13218,21,153,0,1,0
13219,22,153,0,0,-1
13220,22,152,1,1,0
13221,23,152,1,0,1
13222,23,153,1,-1,0
13223,22,153,1,0,-1
13224,22,152,0,-1,0
13225,21,152,0,0,1
13226,21,153,1,-1,0
13227,20,153,0,0,1
13228,20,154,1,-1,0
13229,19,154,1,0,-1
13230,19,153,1,1,0
13231,20,153,1,0,1
13232,20,154,0,1,0
13233,21,154,1,0,1
13234,21,155,0,1,0
13235,22,155,0,0,-1
13236,22,154,0,-1,0
13237,21,154,0,0,1
13238,21,155,1,-1,0
13239,20,155,1,0,-1
13240,20,154,1,1,0
13241,21,154,1,0,1
13242,21,155,0,1,0
13243,22,155,1,0,1
13244,22,156,1,-1,0
13245,21,156,0,0,1
13246,21,157,1,-1,0
13247,20,157,1,0,-1
13248,20,156,1,1,0
13249,21,156,1,0,1
13250,21,157,0,1,0
13251,22,157,0,0,-1
13252,22,156,0,-1,0
13253,21,156,0,0,1
13254,21,157,1,-1,0
13255,20,157,0,0,1
13256,20,158,1,-1,0
13257,19,158,1,0,-1
13258,19,157,1,1,0
13259,20,157,1,0,1
13260,20,158,0,1,0
13261,21,158,1,0,1
13262,21,159,1,-1,0
13263,20,159,1,0,-1
13264,20,158,1,1,0
13265,21,158,0,0,-1
13266,21,157,0,-1,0
13267,20,157,0,0,1
13268,20,158,0,1,0
13269,21,158,1,0,1
13270,21,159,0,1,0
13271,22,159,1,0,1
13272,22,160,1,-1,0
13273,21,160,1,0,-1
13274,21,159,1,1,0
13275,22,159,0,0,-1
13276,22,158,1,1,0
13277,23,158,0,0,-1
13278,23,157,0,-1,0
13279,22,157,1,0,-1
13280,22,156,1,1,0
13281,23,156,0,0,-1
13282,23,155,0,-1,0
13283,22,155,0,0,1
13284,22,156,0,1,0
13285,23,156,1,0,1
13286,23,157,1,-1,0
13287,22,157,0,0,1
13288,22,158,0,1,0
13289,23,158,1,0,1
13290,23,159,1,-1,0
13291,22,159,1,0,-1
13292,22,158,1,1,0
13293,23,158,0,0,-1
13294,23,157,0,-1,0
13295,22,157,1,0,-1
13296,22,156,1,1,0
13297,23,156,0,0,-1
13298,23,155,1,1,0
13299,24,155,0,0,-1
13300,24,154,0,-1,0
13301,23,154,1,0,-1
13302,23,153,0,-1,0
13303,22,153,0,0,1
13304,22,154,1,-1,0
13305,21,154,0,0,1
13306,21,155,1,-1,0
13307,20,155,0,0,1
13308,20,156,0,1,0
13309,21,156,1,0,1
13310,21,157,1,-1,0
13311,20,157,1,0,-1
13312,20,156,1,1,0
13313,21,156,0,0,-1
13314,21,155,0,-1,0
13315,20,155,1,0,-1
13316,20,154,0,-1,0
13317,19,154,0,0,1
13318,19,155,1,-1,0
13319,18,155,1,0,-1
13320,18,154,1,1,0
13321,19,154,1,0,1
13322,19,155,0,1,0
13323,20,155,0,0,-1
13324,20,154,1,1,0
13325,21,154,1,0,1
13326,21,155,1,-1,0
13327,20,155,1,0,-1
13328,20,154,0,-1,0
13329,19,154,0,0,1
13330,19,155,1,-1,0
13331,18,155,0,0,1
13332,18,156,1,-1,0
13333,17,156,1,0,-1
13334,17,155,1,1,0
13335,18,155,1,0,1
13336,18,156,0,1,0
13337,19,156,1,0,1
13338,19,157,0,1,0
13339,20,157,0,0,-1
13340,20,156,0,-1,0
13341,19,156,0,0,1
13342,19,157,1,-1,0
13343,18,157,1,0,-1
13344,18,156,1,1,0
13345,19,156,1,0,1
13346,19,157,0,1,0
13347,20,157,1,0,1
13348,20,158,1,-1,0
13349,19,158,0,0,1
13350,19,159,1,-1,0
13351,18,159,1,0,-1
13352,18,158,1,1,0
13353,19,158,1,0,1
13354,19,159,0,1,0
13355,20,159,0,0,-1
13356,20,158,0,-1,0
13357,19,158,0,0,1
13358,19,159,1,-1,0
13359,18,159,0,0,1
13360,18,160,1,-1,0
13361,17,160,1,0,-1
13362,17,159,1,1,0
13363,18,159,1,0,1
13364,18,160,0,1,0
13365,19,160,1,0,1
13366,19,161,1,-1,0
13367,18,161,1,0,-1
13368,18,160,1,1,0
13369,19,160,0,0,-1
13370,19,159,0,-1,0
13371,18,159,0,0,1
13372,18,160,0,1,0
13373,19,160,1,0,1
13374,19,161,0,1,0
13375,20,161,1,0,1
13376,20,162,1,-1,0
13377,19,162,1,0,-1
13378,19,161,1,1,0
13379,20,161,0,0,-1
13380,20,160,1,1,0
13381,21,160,0,0,-1
13382,21,159,0,-1,0
13383,20,159,1,0,-1
13384,20,158,1,1,0
13385,21,158,0,0,-1
13386,21,157,0,-1,0
13387,20,157,0,0,1
13388,20,158,0,1,0
13389,21,158,1,0,1
13390,21,159,1,-1,0
13391,20,159,0,0,1
13392,20,160,0,1,0
13393,21,160,1,0,1
13394,21,161,1,-1,0
13395,20,161,1,0,-1
13396,20,160,1,1,0
13397,21,160,0,0,-1
13398,21,159,0,-1,0
13399,20,159,1,0,-1
13400,20,158,1,1,0
13401,21,158,0,0,-1
13402,21,157,1,1,0
13403,22,157,0,0,-1
13404,22,156,0,-1,0
13405,21,156,1,0,-1
13406,21,155,0,-1,0
13407,20,155,0,0,1
13408,20,156,1,-1,0
13409,19,156,0,0,1
13410,19,157,1,-1,0
13411,18,157,0,0,1
13412,18,158,0,1,0
13413,19,158,1,0,1
13414,19,159,1,-1,0
13415,18,159,1,0,-1
13416,18,158,1,1,0
13417,19,158,0,0,-1
13418,19,157,0,-1,0
13419,18,157,1,0,-1
13420,18,156,0,-1,0
13421,17,156,0,0,1
13422,17,157,1,-1,0
13423,16,157,1,0,-1
13424,16,156,1,1,0
13425,17,156,1,0,1
13426,17,157,0,1,0
13427,18,157,0,0,-1
13428,18,156,1,1,0
13429,19,156,1,0,1
13430,19,157,1,-1,0
13431,18,157,1,0,-1
13432,18,156,0,-1,0
13433,17,156,0,0,1
13434,17,157,1,-1,0
13435,16,157,0,0,1
13436,16,158,1,-1,0
13437,15,158,1,0,-1
13438,15,157,1,1,0
13439,16,157,1,0,1
13440,16,158,0,1,0
13441,17,158,1,0,1
13442,17,159,0,1,0
13443,18,159,0,0,-1
13444,18,158,0,-1,0
13445,17,158,0,0,1
13446,17,159,1,-1,0
13447,16,159,1,0,-1
13448,16,158,1,1,0
13449,17,158,1,0,1
13450,17,159,0,1,0
13451,18,159,1,0,1
13452,18,160,1,-1,0
13453,17,160,0,0,1
13454,17,161,1,-1,0
13455,16,161,1,0,-1
13456,16,160,1,1,0
13457,17,160,1,0,1
13458,17,161,0,1,0
13459,18,161,0,0,-1
13460,18,160,0,-1,0
13461,17,160,0,0,1
13462,17,161,1,-1,0
13463,16,161,0,0,1
13464,16,162,1,-1,0
13465,15,162,1,0,-1
13466,15,161,1,1,0
13467,16,161,1,0,1
13468,16,162,0,1,0
13469,17,162,1,0,1
13470,17,163,1,-1,0
13471,16,163,1,0,-1
13472,16,162,1,1,0
13473,17,162,0,0,-1
13474,17,161,0,-1,0
13475,16,161,0,0,1
13476,16,162,0,1,0
13477,17,162,1,0,1
13478,17,163,0,1,0
13479,18,163,1,0,1
13480,18,164,1,-1,0
13481,17,164,1,0,-1
13482,17,163,1,1,0
13483,18,163,0,0,-1
13484,18,162,1,1,0
13485,19,162,0,0,-1
13486,19,161,0,-1,0
13487,18,161,1,0,-1
13488,18,160,1,1,0
13489,19,160,0,0,-1
13490,19,159,0,-1,0
13491,18,159,0,0,1
13492,18,160,0,1,0
13493,19,160,1,0,1
13494,19,161,1,-1,0
13495,18,161,0,0,1
13496,18,162,0,1,0
13497,19,162,1,0,1
13498,19,163,1,-1,0
13499,18,163,1,0,-1
13500,18,162,1,1,0
13501,19,162,0,0,-1
13502,19,161,0,-1,0
13503,18,161,1,0,-1
13504,18,160,1,1,0
13505,19,160,0,0,-1
13506,19,159,1,1,0
13507,20,159,0,0,-1
13508,20,158,0,-1,0
13509,19,158,1,0,-1
13510,19,157,0,-1,0
13511,18,157,0,0,1
13512,18,158,1,-1,0
13513,17,158,0,0,1
13514,17,159,1,-1,0
13515,16,159,0,0,1
13516,16,160,0,1,0
13517,17,160,1,0,1
13518,17,161,1,-1,0
13519,16,161,1,0,-1
13520,16,160,1,1,0
13521,17,160,0,0,-1
13522,17,159,0,-1,0
13523,16,159,1,0,-1
13524,16,158,0,-1,0
13525,15,158,0,0,1
13526,15,159,1,-1,0
13527,14,159,1,0,-1
13528,14,158,1,1,0
13529,15,158,1,0,1
13530,15,159,0,1,0
13531,16,159,0,0,-1
13532,16,158,1,1,0
13533,17,158,1,0,1
13534,17,159,1,-1,0
13535,16,159,1,0,-1
13536,16,158,0,-1,0
13537,15,158,0,0,1
13538,15,159,1,-1,0
13539,14,159,0,0,1
13540,14,160,1,-1,0
13541,13,160,1,0,-1
13542,13,159,1,1,0
13543,14,159,1,0,1
13544,14,160,0,1,0
13545,15,160,1,0,1
13546,15,161,0,1,0
13547,16,161,0,0,-1
13548,16,160,0,-1,0
13549,15,160,0,0,1
13550,15,161,1,-1,0
13551,14,161,1,0,-1
13552,14,160,1,1,0
13553,15,160,1,0,1
13554,15,161,0,1,0
13555,16,161,1,0,1
13556,16,162,1,-1,0
13557,15,162,0,0,1
13558,15,163,1,-1,0
13559,14,163,1,0,-1
13560,14,162,1,1,0
13561,15,162,1,0,1
13562,15,163,0,1,0
13563,16,163,0,0,-1
13564,16,162,0,-1,0
13565,15,162,0,0,1
13566,15,163,1,-1,0
13567,14,163,0,0,1
13568,14,164,1,-1,0
13569,13,164,1,0,-1
13570,13,163,1,1,0
13571,14,163,1,0,1
13572,14,164,0,1,0
13573,15,164,1,0,1
13574,15,165,1,-1,0
13575,14,165,1,0,-1
13576,14,164,1,1,0
13577,15,164,0,0,-1
13578,15,163,0,-1,0
13579,14,163,0,0,1
13580,14,164,0,1,0
13581,15,164,1,0,1
13582,15,165,0,1,0
13583,16,165,1,0,1
13584,16,166,1,-1,0
13585,15,166,1,0,-1
13586,15,165,1,1,0
13587,16,165,0,0,-1
13588,16,164,1,1,0
13589,17,164,0,0,-1
13590,17,163,0,-1,0
13591,16,163,1,0,-1
13592,16,162,1,1,0
13593,17,162,0,0,-1
13594,17,161,0,-1,0
13595,16,161,0,0,1
13596,16,162,0,1,0
13597,17,162,1,0,1
13598,17,163,1,-1,0
13599,16,163,0,0,1
13600,16,164,0,1,0
13601,17,164,1,0,1
13602,17,165,1,-1,0
13603,16,165,1,0,-1
13604,16,164,1,1,0
13605,17,164,0,0,-1
13606,17,163,0,-1,0
13607,16,163,1,0,-1
13608,16,162,1,1,0
13609,17,162,0,0,-1
13610,17,161,1,1,0
13611,18,161,0,0,-1
13612,18,160,0,-1,0
13613,17,160,1,0,-1
13614,17,159,0,-1,0
13615,16,159,0,0,1
13616,16,160,1,-1,0
13617,15,160,0,0,1
13618,15,161,1,-1,0
13619,14,161,0,0,1
13620,14,162,0,1,0
13621,15,162,1,0,1
13622,15,163,1,-1,0
13623,14,163,1,0,-1
13624,14,162,1,1,0
13625,15,162,0,0,-1
13626,15,161,0,-1,0
13627,14,161,1,0,-1
13628,14,160,0,-1,0
13629,13,160,0,0,1
13630,13,161,1,-1,0
13631,12,161,1,0,-1
13632,12,160,1,1,0
13633,13,160,1,0,1
13634,13,161,0,1,0
13635,14,161,0,0,-1
13636,14,160,1,1,0
13637,15,160,1,0,1
13638,15,161,1,-1,0
13639,14,161,1,0,-1
13640,14,160,0,-1,0
13641,13,160,0,0,1
13642,13,161,1,-1,0
13643,12,161,0,0,1
13644,12,162,1,-1,0
13645,11,162,1,0,-1
13646,11,161,1,1,0
13647,12,161,1,0,1
13648,12,162,0,1,0
13649,13,162,1,0,1
13650,13,163,0,1,0
13651,14,163,0,0,-1
13652,14,162,0,-1,0
13653,13,162,0,0,1
13654,13,163,1,-1,0
13655,12,163,1,0,-1
13656,12,162,1,1,0
13657,13,162,1,0,1
13658,13,163,0,1,0
13659,14,163,1,0,1
13660,14,164,1,-1,0
13661,13,164,0,0,1
13662,13,165,1,-1,0
13663,12,165,1,0,-1
13664,12,164,1,1,0
13665,13,164,1,0,1
13666,13,165,0,1,0
13667,14,165,0,0,-1
13668,14,164,0,-1,0
13669,13,164,0,0,1
13670,13,165,1,-1,0
13671,12,165,0,0,1
13672,12,166,1,-1,0
13673,11,166,1,0,-1
13674,11,165,1,1,0
13675,12,165,1,0,1
13676,12,166,0,1,0
13677,13,166,1,0,1
13678,13,167,1,-1,0
13679,12,167,1,0,-1
13680,12,166,1,1,0
13681,13,166,0,0,-1
13682,13,165,0,-1,0
13683,12,165,0,0,1
13684,12,166,0,1,0
13685,13,166,1,0,1
13686,13,167,0,1,0
13687,14,167,1,0,1
13688,14,168,1,-1,0
13689,13,168,1,0,-1
13690,13,167,1,1,0
13691,14,167,0,0,-1
13692,14,166,1,1,0
13693,15,166,0,0,-1
13694,15,165,0,-1,0
13695,14,165,1,0,-1
13696,14,164,1,1,0
13697,15,164,0,0,-1
13698,15,163,0,-1,0
13699,14,163,0,0,1
13700,14,164,0,1,0
13701,15,164,1,0,1
13702,15,165,1,-1,0
13703,14,165,0,0,1
13704,14,166,0,1,0
13705,15,166,1,0,1
13706,15,167,1,-1,0
13707,14,167,1,0,-1
13708,14,166,1,1,0
13709,15,166,0,0,-1
13710,15,165,0,-1,0
13711,14,165,1,0,-1
13712,14,164,1,1,0
13713,15,164,0,0,-1
13714,15,163,1,1,0
13715,16,163,0,0,-1
13716,16,162,0,-1,0
13717,15,162,1,0,-1
13718,15,161,0,-1,0
13719,14,161,0,0,1
13720,14,162,1,-1,0
13721,13,162,0,0,1
13722,13,163,1,-1,0
13723,12,163,0,0,1
13724,12,164,0,1,0
13725,13,164,1,0,1
13726,13,165,1,-1,0
13727,12,165,1,0,-1
13728,12,164,1,1,0
13729,13,164,0,0,-1
13730,13,163,0,-1,0
13731,12,163,1,0,-1
13732,12,162,0,-1,0
13733,11,162,0,0,1
13734,11,163,1,-1,0
13735,10,163,1,0,-1
13736,10,162,1,1,0
13737,11,162,1,0,1
13738,11,163,0,1,0
13739,12,163,0,0,-1
13740,12,162,1,1,0
13741,13,162,1,0,1
13742,13,163,1,-1,0
13743,12,163,1,0,-1
13744,12,162,0,-1,0
13745,11,162,0,0,1
13746,11,163,1,-1,0
13747,10,163,0,0,1
13748,10,164,1,-1,0
13749,9,164,1,0,-1
13750,9,163,1,1,0
13751,10,163,1,0,1
13752,10,164,0,1,0
13753,11,164,1,0,1
13754,11,165,0,1,0
13755,12,165,0,0,-1
13756,12,164,0,-1,0
13757,11,164,0,0,1
13758,11,165,1,-1,0
13759,10,165,1,0,-1
13760,10,164,1,1,0
13761,11,164,1,0,1
13762,11,165,0,1,0
13763,12,165,1,0,1
13764,12,166,1,-1,0
13765,11,166,0,0,1
13766,11,167,1,-1,0
13767,10,167,1,0,-1
13768,10,166,1,1,0
13769,11,166,1,0,1
13770,11,167,0,1,0
13771,12,167,0,0,-1
13772,12,166,0,-1,0
13773,11,166,0,0,1
13774,11,167,1,-1,0
13775,10,167,0,0,1
13776,10,168,1,-1,0
13777,9,168,1,0,-1
13778,9,167,1,1,0
13779,10,167,1,0,1
13780,10,168,0,1,0
13781,11,168,1,0,1
13782,11,169,1,-1,0
13783,10,169,1,0,-1
13784,10,168,1,1,0
13785,11,168,0,0,-1
13786,11,167,0,-1,0
13787,10,167,0,0,1
13788,10,168,0,1,0
13789,11,168,1,0,1
13790,11,169,0,1,0
13791,12,169,1,0,1
13792,12,170,1,-1,0
13793,11,170,1,0,-1
13794,11,169,1,1,0
13795,12,169,0,0,-1
13796,12,168,1,1,0
13797,13,168,0,0,-1
13798,13,167,0,-1,0
13799,12,167,1,0,-1
13800,12,166,1,1,0
13801,13,166,0,0,-1
13802,13,165,0,-1,0
13803,12,165,0,0,1
13804,12,166,0,1,0
13805,13,166,1,0,1
13806,13,167,1,-1,0
13807,12,167,0,0,1
13808,12,168,0,1,0
13809,13,168,1,0,1
13810,13,169,1,-1,0
13811,12,169,1,0,-1
13812,12,168,1,1,0
13813,13,168,0,0,-1
13814,13,167,0,-1,0
13815,12,167,1,0,-1
13816,12,166,1,1,0
13817,13,166,0,0,-1
13818,13,165,1,1,0
13819,14,165,0,0,-1
13820,14,164,0,-1,0
13821,13,164,1,0,-1
13822,13,163,0,-1,0
13823,12,163,0,0,1
13824,12,164,1,-1,0
13825,11,164,0,0,1
13826,11,165,1,-1,0
13827,10,165,0,0,1
13828,10,166,0,1,0
13829,11,166,1,0,1
13830,11,167,1,-1,0
13831,10,167,1,0,-1
13832,10,166,1,1,0
13833,11,166,0,0,-1
13834,11,165,0,-1,0
13835,10,165,1,0,-1
13836,10,164,0,-1,0
13837,9,164,0,0,1
13838,9,165,1,-1,0
13839,8,165,1,0,-1
13840,8,164,1,1,0
13841,9,164,1,0,1
13842,9,165,0,1,0
13843,10,165,0,0,-1
13844,10,164,1,1,0
13845,11,164,1,0,1
13846,11,165,1,-1,0
13847,10,165,1,0,-1
13848,10,164,0,-1,0
13849,9,164,0,0,1
13850,9,165,1,-1,0
13851,8,165,0,0,1
13852,8,166,1,-1,0
13853,7,166,1,0,-1
13854,7,165,1,1,0
13855,8,165,1,0,1
13856,8,166,0,1,0
13857,9,166,1,0,1
13858,9,167,0,1,0
13859,10,167,0,0,-1
13860,10,166,0,-1,0
13861,9,166,0,0,1
13862,9,167,1,-1,0
13863,8,167,1,0,-1
13864,8,166,1,1,0
13865,9,166,1,0,1
13866,9,167,0,1,0
13867,10,167,1,0,1
13868,10,168,1,-1,0
13869,9,168,0,0,1
13870,9,169,1,-1,0
13871,8,169,1,0,-1
13872,8,168,1,1,0
13873,9,168,1,0,1
13874,9,169,0,1,0
13875,10,169,0,0,-1
13876,10,168,0,-1,0
13877,9,168,0,0,1
13878,9,169,1,-1,0
13879,8,169,0,0,1
13880,8,170,1,-1,0
13881,7,170,1,0,-1
13882,7,169,1,1,0
13883,8,169,1,0,1
13884,8,170,0,1,0
13885,9,170,1,0,1
13886,9,171,1,-1,0
13887,8,171,1,0,-1
13888,8,170,1,1,0
13889,9,170,0,0,-1
13890,9,169,0,-1,0
13891,8,169,0,0,1
13892,8,170,0,1,0
13893,9,170,1,0,1
13894,9,171,0,1,0
13895,10,171,1,0,1
